index_text,max_score,confidence_0,confidence_1,confidence_2,confidence_3,confidence_4,confidence_5
0,3,0.0031321898568421602,0.005836903117597103,0.09898539632558823,0.7633651494979858,0.12146447598934174,0.007215938996523619
1,3,0.003713842248544097,0.0025659699458628893,0.04457665979862213,0.8241138458251953,0.12070868909358978,0.004320976324379444
2,3,0.006113565526902676,0.0011552146170288324,0.0072865355759859085,0.4568867087364197,0.45298901200294495,0.07556898146867752
3,3,0.0021752731408923864,0.0029155518859624863,0.04918314516544342,0.8565362095832825,0.08670667558908463,0.0024831905029714108
4,3,0.0023291732650250196,0.0006249225116334856,0.009275163523852825,0.6080449223518372,0.35854077339172363,0.02118498645722866
5,3,0.0020587968174368143,0.0010383669286966324,0.012514153495430946,0.6861265897750854,0.2814374566078186,0.016824623569846153
6,3,0.003329887054860592,0.0018909340724349022,0.019236396998167038,0.672175407409668,0.28706634044647217,0.016300968825817108
7,3,0.005078940652310848,0.0015894637908786535,0.01882670260965824,0.6985695958137512,0.259592741727829,0.01634255051612854
8,3,0.003808369394391775,0.009169740602374077,0.10670434683561325,0.8319355249404907,0.046735383570194244,0.0016466636443510652
9,3,0.0020055617205798626,0.0007771950331516564,0.015343745239078999,0.5772859454154968,0.38740360736846924,0.017183970659971237
10,3,0.0025515935849398375,0.000989138032309711,0.01742224209010601,0.6961191892623901,0.27179965376853943,0.011118214577436447
11,3,0.0033911310601979494,0.010699356906116009,0.1290895789861679,0.789229691028595,0.06481341272592545,0.0027768525760620832
12,3,0.003949183039367199,0.00100805819965899,0.011899705976247787,0.7277999520301819,0.2401435822248459,0.015199496410787106
13,3,0.004704899154603481,0.001565149170346558,0.016705062240362167,0.6011242270469666,0.34640300273895264,0.029497647657990456
14,3,0.001675571664236486,0.0012082798639312387,0.03871193900704384,0.8455816507339478,0.11036954075098038,0.0024530389346182346
15,3,0.0026357825845479965,0.0015493844402953982,0.02067408338189125,0.8276255130767822,0.14220286905765533,0.0053123589605093
16,3,0.0021787749137729406,0.0027656881138682365,0.039823394268751144,0.8567004799842834,0.09557949751615524,0.0029521456453949213
17,3,0.0032809076365083456,0.001522033242508769,0.017993289977312088,0.7774701118469238,0.19083988666534424,0.008893749676644802
18,3,0.0037487249355763197,0.011494784615933895,0.14480189979076385,0.799079954624176,0.03952798619866371,0.001346694421954453
19,3,0.007538868114352226,0.042946502566337585,0.2570949196815491,0.6261383891105652,0.06000871583819389,0.006272592581808567
20,3,0.0035716593265533447,0.0016546628903597593,0.018441233783960342,0.8277387022972107,0.1427432745695114,0.00585034117102623
21,3,0.0023318249732255936,0.0010844195494428277,0.017992833629250526,0.7819195985794067,0.1897207796573639,0.006950564682483673
22,3,0.0013271020725369453,0.001582121243700385,0.032076526433229446,0.8574967980384827,0.1049572229385376,0.002560255117714405
23,3,0.002173688029870391,0.0028972059953957796,0.04310617968440056,0.8539609909057617,0.09467525780200958,0.003186688292771578
24,3,0.003024972276762128,0.0010093847522512078,0.011483547277748585,0.7481332421302795,0.22277089953422546,0.013577881269156933
25,3,0.003842155449092388,0.0013364681508392096,0.01915813237428665,0.6965135335922241,0.264986515045166,0.014163194224238396
26,3,0.0019649916794151068,0.0019795289263129234,0.02610030211508274,0.8893760442733765,0.07771492749452591,0.0028642911929637194
27,3,0.005123987328261137,0.016545316204428673,0.1822851449251175,0.7328239679336548,0.060191817581653595,0.00302983564324677
28,3,0.004481328651309013,0.03173524886369705,0.4372059106826782,0.47267064452171326,0.051280125975608826,0.0026266765780746937
29,2,0.006074321456253529,0.08982037007808685,0.5416321158409119,0.34903961420059204,0.01262063067406416,0.0008129883208312094
30,3,0.0026477999053895473,0.002236266154795885,0.025559701025485992,0.820763111114502,0.14243635535240173,0.006356840953230858
31,3,0.0033790082670748234,0.0012444329913705587,0.016559772193431854,0.7754876613616943,0.19428874552249908,0.009040397591888905
32,3,0.004434570204466581,0.02328878454864025,0.306180477142334,0.6310530304908752,0.03373919054865837,0.0013039788464084268
33,3,0.0023115382064133883,0.0016535280738025904,0.03282110020518303,0.7135218381881714,0.2427818775177002,0.0069101364351809025
34,3,0.0017276355065405369,0.0051640961319208145,0.10327570140361786,0.7849302291870117,0.10198431462049484,0.0029180371202528477
35,3,0.002733740257099271,0.0012173012364655733,0.01726103201508522,0.7583750486373901,0.21096597611904144,0.009446932002902031
36,2,0.017135949805378914,0.13198989629745483,0.5710173845291138,0.25944867730140686,0.0178187508136034,0.002589357318356633
37,2,0.022425327450037003,0.1915816068649292,0.6478843092918396,0.12154556810855865,0.012779273092746735,0.003783933352679014
38,3,0.001856103539466858,0.00048019096720963717,0.005833931267261505,0.5130367875099182,0.4457716941833496,0.03302132338285446
39,3,0.008643459528684616,0.0062418594025075436,0.06969572603702545,0.789618968963623,0.11901470273733139,0.006785357836633921
40,3,0.0017390784341841936,0.0005704975919798017,0.006219474598765373,0.7120388746261597,0.26532983779907227,0.01410224474966526
41,3,0.0025580290239304304,0.004991721827536821,0.12203721702098846,0.8012018203735352,0.06695452332496643,0.002256603678688407
42,2,0.009870525449514389,0.13505961000919342,0.6241714954376221,0.21845166385173798,0.010976913385093212,0.0014698570594191551
43,2,0.008505769073963165,0.187856063246727,0.6078425645828247,0.18487119674682617,0.009566102176904678,0.0013583601685240865
44,3,0.0019095026655122638,0.0013769911602139473,0.02365138567984104,0.5748932957649231,0.38458311557769775,0.013585679233074188
45,3,0.0014693691628053784,0.0025442971382290125,0.05265077203512192,0.7745440006256104,0.16565929353237152,0.0031321889255195856
46,3,0.003778157290071249,0.0027370797470211983,0.056634966284036636,0.8248170614242554,0.10793893039226532,0.004093776922672987
47,4,0.003148316638544202,0.000523462425917387,0.006184891331940889,0.45373210310935974,0.48160725831985474,0.054804008454084396
48,3,0.0024415969382971525,0.002189008053392172,0.04598090425133705,0.7974123954772949,0.14652030169963837,0.005455842241644859
49,3,0.0042962911538779736,0.0013578076614066958,0.014233944937586784,0.6216019988059998,0.33268919587135315,0.02582075633108616
50,3,0.002867045346647501,0.0007286043255589902,0.011965377256274223,0.6010316014289856,0.3636069595813751,0.019800417125225067
51,3,0.004483639262616634,0.001226639375090599,0.015607732348144054,0.7182787656784058,0.24488648772239685,0.015516751445829868
52,3,0.0014181637670844793,0.0009944627527147532,0.024947719648480415,0.7486698627471924,0.21673430502414703,0.007235415279865265
53,2,0.009230212308466434,0.13238129019737244,0.5739529728889465,0.2675078511238098,0.01546446792781353,0.0014632651582360268
54,3,0.0038505084812641144,0.002508102683350444,0.04166463389992714,0.7765392661094666,0.16884030401706696,0.006597187835723162
55,3,0.003985242918133736,0.0006834655068814754,0.007370562758296728,0.5337204933166504,0.4114806056022644,0.04275955632328987
56,3,0.0021169253159314394,0.0009317922522313893,0.01653534173965454,0.7753292918205261,0.19757485389709473,0.007511760573834181
57,3,0.0015790117904543877,0.0014708733651787043,0.026847368106245995,0.845933735370636,0.1210029199719429,0.0031660916283726692
58,3,0.005011710338294506,0.001225244253873825,0.011158083565533161,0.5375591516494751,0.3959321677684784,0.04911360889673233
59,3,0.006117941811680794,0.002528389450162649,0.03651263937354088,0.7386025786399841,0.2054610550403595,0.01077740453183651
60,3,0.004755269270390272,0.0014524287544190884,0.01730550266802311,0.7301192879676819,0.2307800054550171,0.015587497502565384
61,3,0.0032237146515399218,0.0011396228801459074,0.01618088409304619,0.7852352857589722,0.1855906993150711,0.008629835210740566
62,3,0.0050961640663445,0.011809897609055042,0.11676283180713654,0.8169527649879456,0.047152698040008545,0.0022255934309214354
63,3,0.0031732164788991213,0.0009738813969306648,0.010034187696874142,0.5893439054489136,0.37059855461120605,0.02587631344795227
64,3,0.004070591647177935,0.0015259981155395508,0.020440945401787758,0.7762258648872375,0.18811680376529694,0.009619789198040962
65,3,0.002847222378477454,0.0008860955713316798,0.013657059520483017,0.6585478186607361,0.3076280951499939,0.016433686017990112
66,3,0.002797073917463422,0.0012802347773686051,0.015597771853208542,0.804865837097168,0.16679303348064423,0.008666062727570534
67,3,0.0031039160676300526,0.0010992952156811953,0.013204764574766159,0.7269616723060608,0.24250660836696625,0.013123789802193642
68,2,0.0122263478115201,0.09395991265773773,0.4530767500400543,0.42222052812576294,0.016859151422977448,0.0016572565073147416
69,3,0.004057776182889938,0.0012781864497810602,0.016995539888739586,0.6475740075111389,0.30893540382385254,0.02115900255739689
70,2,0.018130822107195854,0.3386441469192505,0.5823385119438171,0.055163733661174774,0.004294156562536955,0.0014287130907177925
71,3,0.00627707876265049,0.010806210339069366,0.14760705828666687,0.7829434275627136,0.049598328769207,0.002767875324934721
72,3,0.0032132258638739586,0.001031741383485496,0.010105904191732407,0.643709123134613,0.3179817795753479,0.02395821362733841
73,2,0.0071415058337152,0.07697292417287827,0.5809614658355713,0.31696492433547974,0.016734592616558075,0.0012245613615959883
74,3,0.003787986235693097,0.010291689075529575,0.09606325626373291,0.8337270617485046,0.053722839802503586,0.002407184336334467
75,3,0.003929466940462589,0.001842187950387597,0.019211579114198685,0.8171195983886719,0.1496681421995163,0.008228947408497334
76,3,0.00570393493399024,0.006664106156677008,0.06038801372051239,0.8105968236923218,0.11073872447013855,0.005908399820327759
77,3,0.002900019520893693,0.0021534720435738564,0.03214524686336517,0.8021748661994934,0.15490767359733582,0.005718698259443045
78,3,0.002670454327017069,0.001354158273898065,0.019380707293748856,0.677595317363739,0.283140629529953,0.01585877127945423
79,3,0.003615157911553979,0.003375126514583826,0.06398707628250122,0.8285990357398987,0.09687012434005737,0.0035534969065338373
80,4,0.005401021800935268,0.0008922626147978008,0.006641568150371313,0.23743407428264618,0.609398603439331,0.14023244380950928
81,2,0.017530182376503944,0.23425687849521637,0.5035575032234192,0.23228819668293,0.00992409698665142,0.00244319555349648
82,3,0.002769970800727606,0.0005935825756751001,0.008119307458400726,0.6191806197166443,0.3463963270187378,0.022940149530768394
83,3,0.0018888168269768357,0.0011002377141267061,0.01991124451160431,0.8556628227233887,0.11775686591863632,0.00367991765961051
84,3,0.0017151912907138467,0.002796758431941271,0.04990369826555252,0.8725555539131165,0.07095342129468918,0.002075293567031622
85,3,0.00298074958845973,0.0026134015060961246,0.04155177250504494,0.8538610935211182,0.09591498970985413,0.003077941946685314
86,3,0.003857634961605072,0.01522981096059084,0.1809924691915512,0.7614266872406006,0.03664831072092056,0.0018451601499691606
87,3,0.010029484517872334,0.0012077034916728735,0.00552618270739913,0.43534770607948303,0.43139949440956116,0.11648938059806824
88,3,0.003407022450119257,0.0006190233398228884,0.007902979850769043,0.5183582901954651,0.431445449590683,0.03826715424656868
89,3,0.0030783212278038263,0.0016598396468907595,0.021468622609972954,0.632500946521759,0.32224026322364807,0.01905205473303795
90,3,0.004513793159276247,0.000750168168451637,0.007413665764033794,0.5162480473518372,0.42103156447410583,0.050042856484651566
91,3,0.003301674500107765,0.0026857887860387564,0.034837670624256134,0.8239813446998596,0.13043038547039032,0.004763106349855661
92,3,0.002478318754583597,0.0008440393721684813,0.012122385203838348,0.6635393500328064,0.3039887547492981,0.01702706329524517
93,3,0.003993368241935968,0.0021999089512974024,0.02357914298772812,0.7712405323982239,0.1890038251876831,0.009983163326978683
94,3,0.003044814569875598,0.00187651626765728,0.04978682100772858,0.7280322909355164,0.20930613577365875,0.007953440770506859
95,2,0.007193322759121656,0.08647435158491135,0.5418584942817688,0.34836575388908386,0.015066283755004406,0.0010417611338198185
96,3,0.007123245857656002,0.0024860354606062174,0.0252989549189806,0.6781814098358154,0.26562801003456116,0.021282406523823738
97,3,0.0030707702971994877,0.0028102591168135405,0.044758182018995285,0.7491759657859802,0.19393764436244965,0.006247134879231453
98,4,0.0021820461843162775,0.0005072564817965031,0.004628374241292477,0.44600948691368103,0.49005621671676636,0.05661660060286522
99,4,0.005189087707549334,0.0007091681472957134,0.005763689987361431,0.4025075435638428,0.49410492181777954,0.09172557294368744
100,3,0.0037688445299863815,0.022188927978277206,0.29507899284362793,0.6495586633682251,0.027749449014663696,0.0016551419394090772
101,2,0.010827340185642242,0.17520740628242493,0.7091891169548035,0.09815429896116257,0.00568157434463501,0.0009402708383277059
102,3,0.004023157525807619,0.004098326899111271,0.052345678210258484,0.7761805653572083,0.15592020750045776,0.0074320039711892605
103,3,0.0022422815673053265,0.001346212113276124,0.0228860042989254,0.7908695936203003,0.17621177434921265,0.00644418690353632
104,3,0.0062072123400866985,0.006462868768721819,0.0670655220746994,0.6756609678268433,0.22139286994934082,0.02321060560643673
105,3,0.00180682516656816,0.010884643532335758,0.09023049473762512,0.8652546405792236,0.030874239280819893,0.0009492668323218822
106,4,0.008106876164674759,0.0015844075242057443,0.0066304635256528854,0.18464380502700806,0.5411913394927979,0.25784310698509216
107,3,0.003056991845369339,0.000925886386539787,0.01162837352603674,0.7541447877883911,0.21955588459968567,0.010688083246350288
108,2,0.01356426440179348,0.3468996286392212,0.6003072261810303,0.034525737166404724,0.0036313547752797604,0.0010717713739722967
109,3,0.0030988194048404694,0.0012738814111799002,0.017549671232700348,0.7949855327606201,0.17567192018032074,0.007420082576572895
110,2,0.009909062646329403,0.09288559854030609,0.49101510643959045,0.3869856894016266,0.017370227724313736,0.0018343465635553002
111,3,0.002098016906529665,0.0029532951302826405,0.05834013968706131,0.8439428806304932,0.08972868323326111,0.002937045181170106
112,2,0.009579511359333992,0.08524423092603683,0.59078449010849,0.2952750027179718,0.017400113865733147,0.0017166895559057593
113,3,0.0018471928779035807,0.0010129086440429091,0.01849968731403351,0.6950660943984985,0.275380939245224,0.008193222805857658
114,2,0.011601470410823822,0.1376100778579712,0.5843145847320557,0.2509329915046692,0.013871290720999241,0.0016695588128641248
115,3,0.0035116735380142927,0.0018601197516545653,0.025727013126015663,0.8491360545158386,0.11522871255874634,0.004536475520581007
116,3,0.0036125201731920242,0.0012344217393547297,0.016682632267475128,0.6999347805976868,0.26412510871887207,0.014410466887056828
117,3,0.0023817429319024086,0.0006724946433678269,0.005365750752389431,0.6049705743789673,0.35964566469192505,0.026963748037815094
118,3,0.002427527215331793,0.0012998152524232864,0.013787658885121346,0.8242191076278687,0.1527092605829239,0.0055567123927176
119,3,0.0024104085750877857,0.0006951592513360083,0.00863709393888712,0.5807276368141174,0.38440975546836853,0.023119892925024033
120,3,0.005528491456061602,0.003695332445204258,0.054213788360357285,0.7713930010795593,0.15888133645057678,0.00628802040591836
121,2,0.006282535381615162,0.04735928401350975,0.5101001262664795,0.3893570899963379,0.04362926259636879,0.003271709196269512
122,3,0.002787734614685178,0.000846175360493362,0.011714893393218517,0.6755341291427612,0.2931261658668518,0.015990879386663437
123,3,0.0017150191124528646,0.00118740345351398,0.015206752344965935,0.5255157947540283,0.435905396938324,0.020469607785344124
124,4,0.004176763817667961,0.0007106036064215004,0.005775488913059235,0.4476976990699768,0.46907714009284973,0.07256222516298294
